GEOID_ZIP,ALAND10,AWATER10,tot_pop,white,per_white,black,per_black,native,per_native,asian,per_asian,nativehawaiian ,per_hawaiian,other,per_other,two_or_mor,per_two_or,male,female,under_5,per_under_5,5_to_9,per_5_to_9,10_to_14,per_10_to_14,15_to_19,per_15_to_19,20_to_24,per_20_to_24,25_to_29,per_25_to_29,30_to_34,per_30_to_34,35_to_39,per_35_to_39,40_to_44,per_40_to_44,45_to_49,per_45_to_49,50_to_54,per_50_to_54,55_to_59,per_55_to_59,60_to_64,per_60_to_64,65_to_69,per_65_to_69,70_to_74,per_70_to_74,75_to_79,per_75_to_79,80_to_84,per_80_to_89,80_and_over,per_80_and_over,disabled,per_disabled,unemployment_rate,tot_households_snap,households_snap,per_households_snap,tot_pop_mobility,same_house,moved_within_1yr,less_10k,10k_15k,15k_25k,25k_35k,35k_50k,50k_75k,75k_100k,100k_150k,150k_200k,more_200k,med_income,mean_incom,speaks_only_english,naturalized,non_citizen,pop_pov,pop_below_,pcnt_pov,families_on_suplimental_income,families_on_social_security,2_ppl_fam,3_to_4_ppl,5_to_6_ppl,GT_7_ppl_f,insured,per_insured,uninsured,per_uninsured,owner,rent,per_minority,minority-majority-50,minority-majority-60,minority-majority-70,4_16_2020_positive,4_16_2020_tests,4_16_2020_positive_rate,4_2_2020_positive,4_2_2020_tests,4_2_2020_positive_rate,4_3_2020_positive,4_3_2020_tests,4_3_2020_positive_rate,4_7_2020_positive,4_7_2020_tests,4_7_2020_positive_rate,4_8_2020_positive,4_8_2020_tests,4_8_2020_positive_rate,hospital_count,3_26_bb_beds,4_2_bb_beds,4_7_bb_beds,licensed_beds,staffed_beds,ICU_beds,adult_icu_beds,pediatrics_icu_beds,bed_utilization_rate,potential_increase_bed_capacity,avg_ventilator_use,GEOID10,borough,sub_region_2,retail_and_recreation_percent_change_from_baseline_sum,grocery_and_pharmacy_percent_change_from_baseline_sum,parks_percent_change_from_baseline_sum,transit_stations_percent_change_from_baseline_sum,workplaces_percent_change_from_baseline_sum,residential_percent_change_from_baseline_sum,pop_density,per_infected
11375,5152093,0,73488,44651,60.8,2008,2.7,203,0.3,20607,28.0,0,0.0,2581,3.5,3438,4.7,33695,39793,5169,7.0,4242,5.8,2984,4.1,2063,2.8,2141,2.9,4786,6.5,6177,8.4,5994,8.2,5484,7.5,4956,6.7,4485,6.1,5313,7.2,4896,6.7,4635,6.3,3083,4.2,2396,3.3,2361,3.2,2323,3.2,7222,9.9,64.9,32857,2401,7.3,72345,64647,4532,5.6,4.1,7.1,6.2,7.6,16.0,13.3,17.8,9.9,12.4,80542,109167,29461,22633,10215,73002,6624,5.9,926,4827,9274,7600,1272,140,69982,95.8,3071,4.2,16697,16160,39.2,0,0,0,1060,1972,53.75,418,838,0.498806683,418,838,0.498806683,653,1203,54.28,777,1428,54.41,4,1573,1881,1881,1206,961,64,64,48,2.367379,245,42,11375,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.014263717677456522,0.014424123666448943
11377,6569922,0,86421,42254,48.9,2299,2.7,327,0.4,32108,37.2,0,0.0,6747,7.8,2686,3.1,44369,42052,4236,4.9,4155,4.8,4138,4.8,3535,4.1,4713,5.5,7058,8.2,6788,7.9,8548,9.9,7971,9.2,6648,7.7,5374,6.2,5785,6.7,4367,5.1,4209,4.9,3361,3.9,2715,3.1,1565,1.8,1255,1.5,5296,6.1,64.4,31400,2806,8.9,85710,80080,3019,4.2,4.2,9.0,11.6,14.5,21.9,13.2,11.9,5.9,3.6,57010,71990,18985,19402,31177,86075,9683,8.4,1587,4534,7237,9029,2635,435,74780,86.8,11394,13.2,9688,21712,51.2,1,0,0,1295,1987,65.17,364,628,0.579617834,364,628,0.579617834,620,972,63.79,772,1209,63.85,2,780,1010,1010,545,358,20,20,30,0.806964,187,7,11377,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.013154037445193414,0.01498478379097673
11378,6674050,122157,37279,26836,72.0,635,1.7,84,0.2,3850,10.3,32,0.1,4617,12.4,1225,3.3,18168,19111,2653,7.1,2230,6.0,2215,5.9,2259,6.1,2095,5.6,2556,6.9,3004,8.1,3041,8.2,2507,6.7,2496,6.7,2697,7.2,2596,7.0,2230,6.0,1381,3.7,1162,3.1,697,1.9,606,1.6,854,2.3,2869,7.7,64.2,12604,899,7.1,36816,34026,1751,4.9,4.0,8.3,7.9,9.9,16.9,14.2,18.8,8.8,6.3,73333,92128,15275,8308,5962,36985,3524,8.0,557,2139,2755,4519,1274,128,33749,91.0,3348,9.0,6412,6192,28.000000000000004,0,0,0,439,781,56.21,156,285,0.547368421,156,285,0.547368421,232,412,56.31,274,491,55.8,3,1215,1476,1476,1233,853,60,60,50,1.964486,380,20,11378,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.005585663877255939,0.011776066954585692
11379,5373688,0,37851,29559,78.1,367,1.0,72,0.2,4166,11.0,0,0.0,2508,6.6,1179,3.1,17886,19965,1924,5.1,2272,6.0,2251,5.9,1608,4.2,1794,4.7,2248,5.9,2505,6.6,2916,7.7,2510,6.6,3163,8.4,2816,7.4,2845,7.5,2341,6.2,2049,5.4,1285,3.4,1445,3.8,964,2.5,915,2.4,3422,9.1,63.9,13504,695,5.1,37481,34735,2026,4.7,2.9,6.3,7.4,9.5,15.8,12.7,20.8,11.7,8.1,82819,98870,18375,9046,4126,37417,3167,6.0,622,2896,3962,4309,1096,139,35074,93.6,2405,6.4,8218,5286,21.9,0,0,0,491,922,53.25,195,360,0.541666667,195,360,0.541666667,276,504,54.76,326,605,53.88,3,1207,1437,1437,869,615,36,36,40,1.410727,254,15,11379,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.007043765845728297,0.012971916197722649
11385,9365111,82983,106717,87155,81.7,2415,2.3,263,0.2,7123,6.7,0,0.0,7466,7.0,2295,2.2,53086,53631,6955,6.5,6601,6.2,6421,6.0,5950,5.6,7307,6.8,9507,8.9,9623,9.0,9221,8.6,6797,6.4,7436,7.0,7091,6.6,6804,6.4,5900,5.5,3623,3.4,2367,2.2,2149,2.0,1394,1.3,1571,1.5,6627,6.2,67.7,35126,2906,8.3,105458,97688,2830,5.5,3.4,7.1,7.6,11.5,17.0,16.0,19.7,7.2,5.1,72261,84423,41736,23118,21077,106471,12045,9.3,1298,5608,8941,12169,3290,488,93498,87.7,13128,12.3,11272,23854,18.4,0,0,0,1219,2088,58.38,425,759,0.559947299,425,759,0.559947299,668,1139,58.65,804,1373,58.56,1,350,350,350,324,257,16,16,10,0.603763,67,8,11385,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.01139516659225929,0.011422734896970491
11411,3025177,0,20759,699,3.4,19233,92.6,18,0.1,58,0.3,0,0.0,474,2.3,277,1.3,9582,11177,938,4.5,854,4.1,1253,6.0,1013,4.9,1491,7.2,1220,5.9,1304,6.3,1228,5.9,1332,6.4,1326,6.4,1745,8.4,1834,8.8,1242,6.0,1000,4.8,1181,5.7,739,3.6,580,2.8,479,2.3,1959,9.4,64.7,6270,568,9.1,20616,19670,522,4.1,2.1,4.5,5.8,7.3,15.4,14.4,23.6,12.8,10.0,93882,108615,16069,5974,2074,20706,867,2.6,304,2031,1698,2181,910,126,19347,93.3,1399,6.7,5390,880,96.59999999999998,1,1,1,454,689,65.89,151,221,0.6832579190000001,151,221,0.6832579190000001,271,368,73.64,317,444,71.4,0,0,0,0,0,0,0,0,0,0.0,0,0,11411,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.006862077822223295,0.021870032275157762
11412,4265905,0,37458,661,1.8,33702,90.0,271,0.7,891,2.4,23,0.1,1048,2.8,862,2.3,17167,20291,2189,5.8,1891,5.0,2206,5.9,2365,6.3,2837,7.6,2497,6.7,2415,6.4,2110,5.6,2265,6.0,2600,6.9,3117,8.3,3197,8.5,2263,6.0,1777,4.7,1394,3.7,835,2.2,847,2.3,653,1.7,3718,9.9,67.7,11039,1653,15.0,37132,35708,613,3.8,4.6,5.8,7.6,9.6,16.2,15.0,19.2,10.4,7.9,78517,94871,30651,9445,3935,37294,3077,6.6,654,3079,2679,4174,1359,382,34567,92.5,2800,7.5,8206,2833,98.3,1,1,1,789,1258,62.72,245,410,0.597560976,245,410,0.597560976,423,663,63.8,512,793,64.56,0,0,0,0,0,0,0,0,0,0.0,0,0,11412,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.008780786257546757,0.021063591222168828
11413,8039776,61151,42443,987,2.3,39084,92.1,105,0.2,480,1.1,51,0.1,1000,2.4,736,1.7,19773,22670,2324,5.5,2581,6.1,2529,6.0,2924,6.9,2660,6.3,2853,6.7,2829,6.7,2629,6.2,2630,6.2,2830,6.7,3418,8.1,2648,6.2,2670,6.3,2000,4.7,1827,4.3,1317,3.1,985,2.3,789,1.9,3709,8.8,65.3,12356,1464,11.8,42034,39789,1098,3.7,2.3,5.0,6.0,9.9,14.3,16.8,22.0,12.1,7.9,86324,100730,34813,11446,4719,42106,3329,5.5,736,3540,3156,4457,1866,311,39746,94.1,2472,5.9,8768,3588,97.6,1,1,1,845,1347,62.73,261,432,0.604166667,261,432,0.604166667,460,725,63.45,549,853,64.36,0,0,0,0,0,0,0,0,0,0.0,0,0,11413,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.005279127179662717,0.019909054496618995
11414,5988196,206511,29219,22761,77.9,556,1.9,0,0.0,1518,5.2,0,0.0,2625,9.0,1759,6.0,13929,15290,1613,5.5,1053,3.6,2081,7.1,1503,5.1,1362,4.7,1656,5.7,1350,4.6,1949,6.7,2031,7.0,2237,7.7,1678,5.7,2155,7.4,2131,7.3,1929,6.6,1209,4.1,1102,3.8,943,3.2,1237,4.2,4411,15.1,58.0,10680,1075,10.1,28862,26615,1485,6.6,4.4,6.6,6.7,13.3,14.6,11.7,16.6,11.3,8.2,71648,100462,18171,4851,1028,29015,3370,11.1,634,3164,3356,3569,720,131,28068,96.3,1087,3.7,7453,3227,22.1,0,0,0,552,907,60.86,162,321,0.5046728970000001,162,321,0.5046728970000001,252,451,55.88,354,593,59.7,0,0,0,0,0,0,0,0,0,0.0,0,0,11414,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.004879432804136672,0.018891816968410965
11004,2459128,0,15234,6402,42.0,1005,6.6,64,0.4,6540,42.9,42,0.3,502,3.3,679,4.5,7144,8090,1085,7.1,616,4.0,500,3.3,577,3.8,964,6.3,1385,9.1,1144,7.5,793,5.2,693,4.5,876,5.8,987,6.5,1112,7.3,1520,10.0,809,5.3,527,3.5,584,3.8,396,2.6,666,4.4,1578,11.0,59.8,5178,227,4.4,14904,14131,538,2.7,1.9,3.3,8.4,8.1,15.3,16.3,22.8,12.7,8.6,92657,108778,7391,4783,1147,14205,857,3.2,55,1010,1301,1675,338,139,13870,96.7,474,3.3,3674,1504,57.99999999999999,1,0,0,364,584,62.33,121,204,0.593137255,121,204,0.593137255,200,316,63.29,250,391,63.94,1,1025,1025,1025,0,0,0,0,0,0.0,0,0,11004,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.006194878835099271,0.023893921491400814
11101,6743196,236158,30043,12915,43.0,4713,15.7,192,0.6,6842,22.8,41,0.1,3731,12.4,1609,5.4,15297,14746,2025,6.7,1464,4.9,1209,4.0,1223,4.1,1991,6.6,3604,12.0,4115,13.7,2962,9.9,2405,8.0,1908,6.4,1766,5.9,1374,4.6,1492,5.0,743,2.5,727,2.4,597,2.0,195,0.6,243,0.8,2149,7.2,70.9,13169,2363,17.9,29600,24518,1821,7.2,8.7,10.5,6.6,9.2,12.1,10.1,13.7,7.9,13.9,65392,103022,15114,5366,5382,29633,5497,16.2,801,1027,3657,2572,482,60,27959,94.2,1730,5.8,2230,10939,57.0,1,0,0,388,770,50.39,148,320,0.4625,148,320,0.4625,232,470,49.36,265,537,49.35,11,5639,5851,5851,5021,4256,646,646,353,5.361748,765,142,11101,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.004455305763023943,0.012914822088340046
11102,2042473,2387,30800,18207,59.1,2964,9.6,24,0.1,4650,15.1,16,0.1,4011,13.0,928,3.0,15375,15425,1661,5.4,992,3.2,1228,4.0,1279,4.2,2097,6.8,4810,15.6,4142,13.4,2776,9.0,1747,5.7,1605,5.2,2006,6.5,1487,4.8,1339,4.3,1230,4.0,891,2.9,607,2.0,359,1.2,544,1.8,2863,9.4,69.8,13072,1891,14.5,30495,26298,1969,5.7,4.6,9.9,9.1,11.0,15.9,11.8,17.0,7.7,7.3,64067,87613,13407,6679,5659,30513,5345,14.8,886,1310,3249,2324,680,120,27460,90.0,3065,10.0,1741,11331,40.9,0,0,0,345,626,55.11,105,231,0.454545455,105,231,0.454545455,186,352,52.84,235,431,54.52,10,4645,4801,4801,3936,3461,437,437,287,4.965013,475,123,11102,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.015079758704276629,0.011201298701298702
11103,1842767,0,36140,25632,70.9,961,2.7,122,0.3,5379,14.9,45,0.1,2748,7.6,1253,3.5,17586,18554,1612,4.5,948,2.6,1096,3.0,1208,3.3,2455,6.8,6363,17.6,5347,14.8,3166,8.8,2513,7.0,1906,5.3,1945,5.4,2074,5.7,1422,3.9,1309,3.6,952,2.6,799,2.2,624,1.7,401,1.1,2982,8.3,74.7,15665,987,6.3,35812,30280,2369,5.3,3.3,8.8,6.8,11.6,16.3,14.3,19.2,8.8,5.5,71437,87030,15995,8568,6723,36044,4324,9.3,481,1672,3814,3054,475,46,32172,89.0,3968,11.0,2536,13129,29.1,0,0,0,333,618,53.88,104,203,0.512315271,104,203,0.512315271,168,309,54.37,212,391,54.22,8,3059,3445,3445,2514,2129,327,327,254,3.608704,385,77,11103,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.0196118120196422,0.009214167127836192
11104,1005110,0,26119,17459,66.8,490,1.9,71,0.3,5769,22.1,0,0.0,1730,6.6,600,2.3,12954,13165,1444,5.5,1113,4.3,935,3.6,905,3.5,1082,4.1,2983,11.4,2973,11.4,2742,10.5,2541,9.7,1806,6.9,1429,5.5,1298,5.0,1510,5.8,1129,4.3,704,2.7,748,2.9,471,1.8,306,1.2,1761,6.7,71.0,11619,873,7.5,25818,23145,1194,5.1,4.4,7.6,10.5,13.7,18.7,12.0,16.5,5.3,6.2,61269,80842,8961,4879,7436,26047,3131,8.5,368,1097,2442,2371,614,26,22564,86.4,3555,13.6,2298,9321,33.199999999999996,0,0,0,294,510,57.65,85,155,0.548387097,85,155,0.548387097,160,277,57.76,186,324,57.41,7,2721,2951,2951,2176,1933,303,303,240,3.187573,243,75,11104,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.02598621046452627,0.011256173666679428
11105,4356927,0,37382,27867,74.5,960,2.6,243,0.7,4658,12.5,0,0.0,2486,6.7,1168,3.1,18814,18568,1833,4.9,1411,3.8,1238,3.3,1228,3.3,2320,6.2,5341,14.3,5000,13.4,3330,8.9,2170,5.8,2500,6.7,2135,5.7,2359,6.3,1687,4.5,1502,4.0,876,2.3,996,2.7,645,1.7,811,2.2,3394,9.1,72.0,15363,1379,9.0,36980,32300,2092,4.7,3.0,7.0,8.8,9.4,17.7,13.2,20.1,8.5,7.6,73959,94627,16105,8848,5106,37348,3969,7.0,638,2164,3783,3266,844,64,34103,91.3,3232,8.7,4255,11108,25.6,0,0,0,320,648,49.38,104,242,0.429752066,104,242,0.429752066,166,346,47.98,194,401,48.38,2,573,729,729,338,196,24,24,14,0.42113100000000003,142,2,11105,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.008579900466544424,0.008560269648493928
11106,2214067,14591,38363,20734,54.0,2727,7.1,108,0.3,8086,21.1,8,0.0,4843,12.6,1857,4.8,18799,19564,1645,4.3,1911,5.0,1334,3.5,1207,3.1,2194,5.7,5459,14.2,4848,12.6,4245,11.1,2314,6.0,2354,6.1,2087,5.4,1846,4.8,1709,4.5,1636,4.3,1234,3.2,859,2.2,595,1.6,886,2.3,4118,10.7,72.1,16992,2156,12.7,37943,33019,1985,7.1,5.0,9.4,7.6,10.9,18.4,12.5,15.7,7.7,5.8,63703,80566,16126,8671,6882,38294,5147,10.5,798,1956,4296,2741,881,117,35163,91.7,3192,8.3,3028,13964,45.9,0,0,0,381,725,52.55,144,290,0.49655172399999997,144,290,0.49655172399999997,206,399,51.63,248,479,51.77,9,4280,4436,4436,3735,3260,406,406,287,4.380361,475,121,11106,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.017326937260706204,0.009931444360451477
11109,128895,24260,5981,4013,67.1,272,4.5,0,0.0,1500,25.1,0,0.0,34,0.6,162,2.7,2895,3086,569,9.5,221,3.7,81,1.4,15,0.3,213,3.6,1159,19.4,1215,20.3,837,14.0,518,8.7,511,8.5,211,3.5,214,3.6,118,2.0,15,0.3,84,1.4,0,0.0,0,0.0,0,0.0,84,1.4,86.8,2954,0,0.0,5886,4243,433,5.8,0.0,0.5,1.3,1.8,7.6,7.5,26.3,15.6,33.6,148590,176615,2980,891,1377,5981,332,0.9,0,64,897,479,80,0,5509,92.1,472,7.9,291,2663,32.900000000000006,0,0,0,40,113,35.4,13,45,0.288888889,13,45,0.288888889,25,73,34.25,30,82,36.59,14,6245,6457,6457,5090,4272,649,649,353,5.507046,818,142,11109,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.04640211024477288,0.006687844841999665
11207,6920390,0,91972,13372,14.5,59171,64.3,386,0.4,1300,1.4,86,0.1,15394,16.7,2263,2.5,41188,50784,6401,7.0,6324,6.9,5920,6.4,5607,6.1,7165,7.8,8939,9.7,6745,7.3,6178,6.7,5365,5.8,5981,6.5,5943,6.5,5969,6.5,4927,5.4,3554,3.9,2461,2.7,1736,1.9,1453,1.6,1304,1.4,12908,14.1,58.8,33240,11425,34.4,90682,84225,4264,18.9,7.7,11.4,9.8,12.3,15.6,9.1,9.7,3.5,2.1,37243,53854,56985,17445,12549,90991,26291,24.5,4023,4655,7241,9032,2970,856,84404,92.3,7058,7.7,8440,24800,85.4,1,1,1,1114,1837,60.64,332,587,0.565587734,332,587,0.565587734,554,911,60.81,684,1144,59.79,3,1120,1120,1120,1120,602,52,52,30,2.054373,518,31,11207,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.013290002442058902,0.012112382029313268
11208,9265807,0,98660,25549,25.9,53666,54.4,339,0.3,5621,5.7,62,0.1,11620,11.8,1803,1.8,45869,52791,8567,8.7,7657,7.8,6547,6.6,6782,6.9,7446,7.5,8260,8.4,7444,7.5,6696,6.8,6204,6.3,6315,6.4,6838,6.9,5823,5.9,5147,5.2,3202,3.2,2490,2.5,1358,1.4,929,0.9,955,1.0,8927,9.1,57.3,32181,9257,28.8,97152,92646,2407,16.0,6.1,10.8,10.9,13.5,15.1,11.1,10.0,4.0,2.6,40733,57398,45024,21615,16461,98268,25327,23.0,2670,3741,6561,10889,4398,923,92091,93.5,6443,6.5,8377,23804,74.1,1,1,1,1263,1959,64.47,350,561,0.6238859179999999,350,561,0.6238859179999999,608,923,65.87,753,1168,64.47,1,530,530,530,530,288,29,29,30,0.629608,242,19,11208,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.010647750379432682,0.012801540644638152
11691,7129836,114576,67094,26121,38.9,31425,46.8,132,0.2,2348,3.5,90,0.1,5399,8.0,1579,2.4,30803,36291,6877,10.2,6294,9.4,4748,7.1,4326,6.4,4628,6.9,5370,8.0,4151,6.2,4033,6.0,2920,4.4,3920,5.8,3934,5.9,4097,6.1,3480,5.2,2617,3.9,1784,2.7,1366,2.0,1420,2.1,1129,1.7,10062,15.5,59.0,20594,7370,35.8,65700,59251,3717,12.2,8.2,9.6,9.5,13.1,17.4,9.2,11.2,5.6,4.0,46147,65467,39414,12443,7997,64595,13848,19.2,2217,2697,4518,5947,2670,998,59727,92.0,5184,8.0,4964,15630,61.0,1,1,0,1352,1998,67.67,436,694,0.628242075,436,694,0.628242075,713,1071,66.57,861,1284,67.06,1,257,257,257,257,166,8,8,0,0.729691,91,8,11691,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.009410314627152715,0.020150833159447937
11692,2596629,226794,20991,4745,22.6,12782,60.9,154,0.7,1199,5.7,0,0.0,1687,8.0,424,2.0,9755,11236,1430,6.8,1836,8.7,1736,8.3,1499,7.1,1247,5.9,1256,6.0,1683,8.0,1188,5.7,1233,5.9,1511,7.2,1319,6.3,1419,6.8,1068,5.1,934,4.4,654,3.1,424,2.0,218,1.0,336,1.6,3319,16.4,57.4,6815,2212,32.5,20874,18784,1082,9.4,8.0,12.2,9.3,16.6,14.7,10.1,11.1,4.2,4.2,44024,63908,13472,4397,2274,20191,5135,21.7,1051,1006,1996,2076,736,159,18928,93.4,1330,6.6,2338,4477,77.3,1,1,1,352,567,62.08,110,184,0.5978260870000001,110,184,0.5978260870000001,182,289,62.98,226,350,64.57,1,257,257,257,257,166,8,8,0,0.729691,91,8,11692,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.008083942681068415,0.016769091515411366
11693,2553905,0,12919,8174,63.3,2571,19.9,0,0.0,521,4.0,0,0.0,954,7.4,699,5.4,6308,6611,999,7.7,832,6.4,643,5.0,606,4.7,915,7.1,1099,8.5,565,4.4,833,6.4,786,6.1,977,7.6,1265,9.8,914,7.1,896,6.9,539,4.2,488,3.8,262,2.0,185,1.4,115,0.9,1852,14.4,64.6,4845,1123,23.2,12850,12328,267,9.0,4.1,15.2,8.4,7.7,16.0,11.1,13.9,8.6,5.8,59431,77799,7230,2313,971,12790,1796,12.1,478,695,1435,1137,422,42,12252,95.2,619,4.8,2456,2389,36.699999999999996,0,0,0,235,401,58.6,86,144,0.5972222220000001,86,144,0.5972222220000001,131,214,61.21,154,254,60.63,0,0,0,0,0,0,0,0,0,0.0,0,0,11693,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.005058528018857397,0.01819026240421085
11694,3460879,1189,21354,17362,81.3,1449,6.8,214,1.0,742,3.5,0,0.0,1342,6.3,245,1.1,10932,10422,1389,6.5,903,4.2,1226,5.7,937,4.4,830,3.9,1003,4.7,1228,5.8,1200,5.6,1021,4.8,1406,6.6,2040,9.6,2181,10.2,1622,7.6,1590,7.4,880,4.1,655,3.1,468,2.2,775,3.6,3516,17.2,56.7,8468,900,10.6,21071,19490,751,6.0,4.7,5.7,6.7,8.5,15.6,14.0,14.4,11.6,12.8,80976,111206,15825,2204,932,20323,2009,6.5,343,1454,2520,1786,519,120,19614,96.1,797,3.9,4505,3963,18.700000000000003,0,0,0,419,728,57.55,143,270,0.52962963,143,270,0.52962963,226,397,56.93,277,481,57.59,0,0,0,0,0,0,0,0,0,0.0,0,0,11694,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.006170108807617949,0.01962161655895851
11697,6722312,16405,3540,3378,95.4,21,0.6,0,0.0,20,0.6,0,0.0,121,3.4,0,0.0,1699,1841,224,6.3,192,5.4,246,6.9,176,5.0,201,5.7,169,4.8,90,2.5,156,4.4,144,4.1,222,6.3,269,7.6,259,7.3,293,8.3,241,6.8,212,6.0,137,3.9,159,4.5,150,4.2,492,13.9,56.4,1365,19,1.4,3493,3268,89,1.5,1.3,5.7,4.8,10.3,14.9,9.2,19.6,15.5,17.1,103580,131013,3250,98,1,3540,110,3.5,20,390,411,409,106,0,3519,99.4,21,0.6,1322,43,4.6,0,0,0,71,143,49.65,25,62,0.403225806,25,62,0.403225806,34,80,42.5,44,94,46.81,0,0,0,0,0,0,0,0,0,0.0,0,0,11697,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.0005266045372484942,0.02005649717514124
11415,1465824,0,19372,11415,58.9,1039,5.4,92,0.5,3671,19.0,19,0.1,2366,12.2,770,4.0,9253,10119,1228,6.3,1059,5.5,1005,5.2,808,4.2,1095,5.7,1678,8.7,1490,7.7,1664,8.6,1242,6.4,1540,7.9,1127,5.8,1200,6.2,1149,5.9,1038,5.4,822,4.2,356,1.8,430,2.2,441,2.3,1774,9.2,67.7,8379,613,7.3,19139,17141,1030,6.4,4.3,10.0,6.5,8.0,20.7,15.0,13.6,7.9,7.6,68294,88979,7725,5218,2880,19341,2384,11.9,305,933,2016,1570,551,126,18215,94.0,1157,6.0,2999,5380,41.2,0,0,0,339,588,57.65,149,243,0.613168724,149,243,0.613168724,205,343,59.77,239,407,58.72,3,1038,1346,1346,671,485,35,35,34,1.4801870000000001,186,19,11415,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.01321577488156832,0.017499483791038613
11416,1713829,0,27125,7440,27.4,1705,6.3,12,0.0,9033,33.3,5,0.0,7243,26.7,1687,6.2,13398,13727,1840,6.8,1642,6.1,1769,6.5,1970,7.3,2000,7.4,2179,8.0,1819,6.7,1899,7.0,1768,6.5,2060,7.6,2077,7.7,1870,6.9,1452,5.4,949,3.5,705,2.6,516,1.9,317,1.2,293,1.1,2564,9.5,64.1,7217,1376,19.1,26880,24420,1472,4.8,1.8,10.4,8.8,12.9,14.9,17.2,17.0,7.8,4.4,67461,81027,9988,8335,5457,27076,4125,13.2,600,1311,1365,3068,1344,258,24642,90.9,2463,9.1,3124,4093,72.5,1,1,1,375,587,63.88,117,185,0.632432432,117,185,0.632432432,204,311,65.59,238,371,64.15,1,408,408,408,402,285,19,19,19,0.69442,117,12,11416,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.015827133278757684,0.013824884792626729
11417,2898418,0,31927,11426,35.8,2362,7.4,75,0.2,9273,29.0,5,0.0,7092,22.2,1694,5.3,15311,16616,1893,5.9,1740,5.4,2080,6.5,2122,6.6,2494,7.8,2491,7.8,1893,5.9,1961,6.1,2174,6.8,2443,7.7,2559,8.0,2354,7.4,1746,5.5,1781,5.6,796,2.5,524,1.6,435,1.4,441,1.4,3330,10.4,62.9,9060,1353,14.9,31685,28823,1979,5.6,3.1,8.7,6.6,10.1,17.5,13.3,18.9,9.4,7.0,73424,88365,13572,9296,5025,31856,4521,11.8,514,1893,2005,3646,1555,248,29372,92.0,2552,8.0,5451,3609,64.1,1,1,0,490,807,60.72,173,291,0.594501718,173,291,0.594501718,254,418,60.77,323,522,61.88,1,408,408,408,402,285,19,19,19,0.69442,117,12,11417,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.011015319391474935,0.015347511510633634
11418,4225699,0,38517,15641,40.6,2829,7.3,215,0.6,9217,23.9,0,0.0,8145,21.1,2470,6.4,19354,19163,2795,7.3,2477,6.4,2252,5.8,2554,6.6,2852,7.4,3350,8.7,2902,7.5,2355,6.1,2455,6.4,3081,8.0,2391,6.2,2290,5.9,2406,6.2,1530,4.0,1018,2.6,870,2.3,333,0.9,606,1.6,3392,8.9,64.1,10938,1713,15.7,37997,34506,2187,5.5,3.4,5.6,10.2,11.6,19.7,12.8,17.4,7.5,6.4,66570,84897,13847,10578,8656,38203,5629,11.3,603,1892,2536,4026,1496,378,32919,85.9,5408,14.1,4761,6177,59.3,1,0,0,610,971,62.82,216,363,0.595041322,216,363,0.595041322,329,541,60.81,405,647,62.6,3,1038,1346,1346,671,485,35,35,34,1.4801870000000001,186,19,11418,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.009114941693670088,0.015837162811226213
